Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mMed (GeV),mchi (GeV),Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
IM0,13.6795679,17.3651392,0.0412668,4.1e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.28030227364949656,0.35582176539362764,Excluded,Excluded
IM1,8.9219008,11.258735,0.0252402,3.23e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.43232991983557656,0.5455662542224187,Excluded,Excluded
IM2,7.8317375,10.645043,0.0146092,2.47e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.457253953788632,0.6215080625467848,Excluded,Excluded
IM3,6.1692127,9.0393528,0.0092741,1.98e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.5384774892290961,0.7889966251285192,Excluded,Excluded
IM4,5.7488473,9.1013518,0.0057408,1.56e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.5348093455743574,0.8466893876273248,Excluded,Excluded
IM5,6.562668,9.9600482,0.0021996,9.7e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.48870124945780885,0.7416934697900305,Excluded,Excluded
IM6,7.2791327,10.6705141,0.0010006,6.5e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.45616246362487817,0.6686906532147711,Excluded,Excluded
IM7,10.289492,12.128991,0.0003495,3.9e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.4013102161589534,0.4730542576834697,Excluded,Excluded
IM8,9.5166248,10.1431072,0.0002112,3e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.47988135233353346,0.5114720925006941,Excluded,Excluded
IM9,17.9381544,16.9965172,7.04e-05,1.7e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.2863814946746855,0.2713483166361864,Excluded,Excluded
IM10,26.0738628,40.5509954,3.56e-05,1.2e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.12003374891260993,0.1866807399170636,Excluded,Excluded
IM11,15.8825044,14.161077,3.56e-05,1.2e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.3437230092033254,0.3064685440918247,Excluded,Excluded
IM12,9.8011646,7.7943333,3.56e-05,1.2e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.6244906155090905,0.4966234318725756,Excluded,Excluded
EM0,22.9030258,25.6455596,0.0160265,2.59e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.18979847099924466,0.21252597986419766,Excluded,Excluded
EM1,12.0317766,11.6964793,0.010631,2.11e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.4161498409183693,0.4045527241587913,Excluded,Excluded
EM2,9.389169,9.3017582,0.0053351,1.5e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.5232868770981383,0.5184152079912503,Excluded,Excluded
EM3,6.5231538,7.9344967,0.0035334,1.22e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.6134589481901227,0.7461863002524943,Excluded,Excluded
EM4,4.9541608,6.9681821,0.0035412,1.22e-05,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.6985305392636051,0.9825050490892422,Excluded,Excluded
EM5,5.1117654,6.2546414,0.001199,7.1e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.7782201550355868,0.9522127130482161,Excluded,Excluded
EM6,4.466664,6.2143632,0.0006511,5.3e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.7832641645406242,1.0897367699921015,Excluded,Included
EM7,10.3866859,15.1527544,0.0001383,2.4e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.3212279346387347,0.4686276303012109,Excluded,Excluded
EM8,5.7716344,6.626852,0.0001408,2.4e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.7345098396644439,0.8433465570861522,Excluded,Excluded
EM9,14.0556494,11.9298281,3.49e-05,1.2e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.4080099025064745,0.3463011819290256,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,-4.867488,-4.867488,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,-4.867488,-4.867488,Excluded,Excluded
EM12,7.1680207,5.7371289,3.56e-05,1.2e-06,4.867488,spin1_run_07_mzp_55_mx_100,55.0,100.0,0.8484187970746133,0.6790560747125075,Excluded,Excluded
IM0,5.0827704,6.4396632,0.1112514,0.0004202,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.017301619128155647,0.021920447164011186,Excluded,Excluded
IM1,2.8713185,3.5976468,0.0788349,0.0003601,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.030969299154102622,0.03880328845441563,Excluded,Excluded
IM2,2.1647469,2.9680632,0.0523654,0.0002977,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.03753848637724426,0.05146864975300346,Excluded,Excluded
IM3,1.6513005,2.4170524,0.0346678,0.0002444,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.046096063122173105,0.06747203189243872,Excluded,Excluded
IM4,1.3718104,2.1895969,0.023918,0.0002042,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.05088452582299509,0.0812186582052447,Excluded,Excluded
IM5,1.3436159,2.0343586,0.0107468,0.0001378,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.054767433824105545,0.08292295439492789,Excluded,Excluded
IM6,1.3155914,1.9221074,0.0055418,9.92e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.057965855602033475,0.08468936479821927,Excluded,Excluded
IM7,1.3110337,1.5454445,0.0027386,6.98e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.07209356272580478,0.08498378035591304,Excluded,Excluded
IM8,1.3154632,1.4054923,0.0015265,5.22e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.07927229483932428,0.08469761829901437,Excluded,Excluded
IM9,1.4326258,1.3528012,0.000884,3.97e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.08235992102904699,0.07777090151524564,Excluded,Excluded
IM10,1.8207517,2.8296249,0.0005106,3.02e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.03937504225383371,0.06119263818344918,Excluded,Excluded
IM11,1.8109513,1.6202074,0.0003122,2.36e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.06876687515437839,0.0615237969127055,Excluded,Excluded
IM12,2.5199673,1.992958,0.0001384,1.57e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.0559051420049996,0.04421351023086689,Excluded,Excluded
EM0,11.2907719,12.6307178,0.0324165,0.0002366,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.00882108220326164,0.00986793471578325,Excluded,Excluded
EM1,4.8250127,4.672873,0.0264695,0.0002145,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.023843275860482405,0.023091462536461303,Excluded,Excluded
EM2,2.8176311,2.8064582,0.0176975,0.0001762,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.03970007463499724,0.03954264985221096,Excluded,Excluded
EM3,2.1476652,2.6127182,0.0107498,0.0001378,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.042643940705124644,0.05187801152619133,Excluded,Excluded
EM4,1.3191741,1.8719653,0.0131712,0.0001523,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.059518517784490986,0.08445935983734067,Excluded,Excluded
EM5,1.187842,1.4441402,0.005205,9.61e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.07715081956724146,0.09379749158558125,Excluded,Excluded
EM6,1.0351575,1.4395903,0.0028032,7.06e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.07739465874422743,0.10763251002866714,Excluded,Excluded
EM7,1.192402,1.7314184,0.001212,4.65e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.06434989948125769,0.09343878993829263,Excluded,Excluded
EM8,1.263908,1.4447723,0.0006425,3.39e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.07711706543653973,0.08815246046389452,Excluded,Excluded
EM9,1.3141612,1.1149594,0.0003734,2.58e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.09992884045822654,0.0847815321286308,Excluded,Excluded
EM10,1.5803178,3.3628507,0.0001984,1.88e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.03313159278822578,0.07050265459263953,Excluded,Excluded
EM11,1.2674198,1.4152388,0.0001738,1.76e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.07872636052657686,0.08790820531602868,Excluded,Excluded
EM12,1.8370485,1.4796394,0.0001384,1.57e-05,0.1114166,spin1_run_08_mzp_55_mx_300,55.0,300.0,0.07529983318908648,0.06064978687280167,Excluded,Excluded
IM0,3.7619889,4.8057037,0.1498554,0.0013672,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.002767114002471688,0.0035348137257927583,Excluded,Excluded
IM1,1.9860364,2.5048926,0.1137216,0.0012161,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.0053087825002956215,0.006695713129930549,Excluded,Excluded
IM2,1.3579075,1.8592521,0.0836215,0.0010604,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.0071523006482015,0.009792957178600162,Excluded,Excluded
IM3,0.9484452,1.3969958,0.0600829,0.0009103,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.009518947730551517,0.014020767884111806,Excluded,Excluded
IM4,0.770644,1.2214214,0.0427533,0.0007749,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.010887258074895363,0.017255606998821765,Excluded,Excluded
IM5,0.6585034,0.9985552,0.0219285,0.000561,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.01331717064815245,0.020194170599574734,Excluded,Excluded
IM6,0.6777253,0.9834602,0.0108023,0.000396,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.013521574131825568,0.019621415933564822,Excluded,Excluded
IM7,0.5964505,0.7025743,0.0060252,0.0002964,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.018927435859808706,0.022295110826464223,Excluded,Excluded
IM8,0.6576591,0.7012154,0.0030552,0.0002114,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.018964115733910006,0.020220095791269366,Excluded,Excluded
IM9,0.5919337,0.5611888,0.0021256,0.0001764,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.023696000347833025,0.02246523554918397,Excluded,Excluded
IM10,0.8305339,1.2819551,0.0011225,0.0001283,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.01037316361548076,0.016011303090698644,Excluded,Excluded
IM11,0.870916,0.7736068,0.0006495,9.76e-05,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.017189520567813,0.01526890078951357,Excluded,Excluded
IM12,1.2592972,0.9980213,0.0002763,6.37e-05,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.013324294782085312,0.010559802721708584,Excluded,Excluded
EM0,10.1567248,11.3879071,0.0361338,0.0007149,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.0011677237865770787,0.0013092734382248892,Excluded,Excluded
EM1,4.2280738,4.1284306,0.0301001,0.0006545,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.003221061775871926,0.0031451508722482565,Excluded,Excluded
EM2,2.1315922,2.097663,0.0235386,0.0005807,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.006339402468365987,0.006238496275225627,Excluded,Excluded
EM3,1.3384817,1.6263129,0.0173295,0.0004999,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.00817673523957167,0.009935085403110106,Excluded,Excluded
EM4,0.8410901,1.1850105,0.0208248,0.000547,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.011221782423024943,0.015810351352369977,Excluded,Excluded
EM5,0.5540921,0.673805,0.0111263,0.0004018,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.01973557631659011,0.023999493946944922,Excluded,Excluded
EM6,0.6092559,0.8460441,0.0047771,0.0002641,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.01571777404983972,0.02182651000999744,Excluded,Excluded
EM7,0.4847753,0.7048769,0.0029699,0.0002084,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.018865606178894496,0.027431121181297806,Excluded,Excluded
EM8,0.869126,1.0,0.0009297,0.0001167,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.01329793,0.015300347705626112,Excluded,Excluded
EM9,0.4876156,0.4140501,0.0010031,0.0001213,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.03211671727648417,0.027271338324696748,Excluded,Excluded
EM10,0.6604025,1.4117038,0.000473,8.33e-05,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.009419773468060368,0.020136098818523553,Excluded,Excluded
EM11,0.5887594,0.6616219,0.0003732,7.4e-05,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.020098987049854303,0.022586357007633336,Excluded,Excluded
EM12,0.9229736,0.7439079,0.0002763,6.37e-05,0.01329793,spin1_run_09_mzp_55_mx_500,55.0,500.0,0.017875774675870496,0.014407703535615754,Excluded,Excluded
IM0,3.5791984,4.5539796,0.1575144,0.0002,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.1409582730673629,0.17934772769232352,Excluded,Excluded
IM1,1.8618165,2.3461932,0.1208778,0.000179,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.2736011254316141,0.344782152269034,Excluded,Excluded
IM2,1.2805853,1.7536688,0.0884181,0.0001559,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.36604466020037535,0.5012716450829164,Excluded,Excluded
IM3,0.9127199,1.3551429,0.0621632,0.0001326,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.4736925530141508,0.7033056910449745,Excluded,Excluded
IM4,0.7409747,1.1822941,0.0443579,0.0001131,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.5429453635943883,0.8663198622031225,Excluded,Excluded
IM5,0.6277548,0.9511856,0.022988,8.23e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.6748641905428342,1.0225666135886178,Excluded,Included
IM6,0.5939458,0.8694287,0.0122575,6.04e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.7383251783613768,1.08077386859205,Excluded,Included
IM7,0.5756329,0.6829546,0.0062408,4.32e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.9399176753476732,1.1151570731971714,Excluded,Included
IM8,0.5778838,0.619166,0.0034738,3.23e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,1.0367512104992846,1.1108134541926942,Included,Included
IM9,0.570739,0.5389196,0.0022109,2.58e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,1.1911259119171023,1.1247191798703084,Included,Included
IM10,0.6611763,1.02609,0.0014131,2.06e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.6255992164430021,0.970877359034194,Excluded,Excluded
IM11,0.7233062,0.6384247,0.0007825,1.54e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,1.0054766051501454,0.8874818161381722,Included,Excluded
IM12,0.5336685,0.4212848,0.0006509,1.4e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,1.5237224319510223,1.2028461488733175,Included,Included
EM0,10.018399,11.2121845,0.0366366,0.0001032,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.057252099267542385,0.06407421984291102,Excluded,Excluded
EM1,3.923043,3.8319022,0.0324597,9.73e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.16752022011417725,0.16362836196289463,Excluded,Excluded
EM2,1.9053556,1.8963806,0.0262548,8.78e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.3384980314605623,0.3369035680268817,Excluded,Excluded
EM3,1.3016891,1.5715026,0.0178053,7.26e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.4084760025214085,0.4931447148170789,Excluded,Excluded
EM4,0.8212836,1.1553233,0.0213699,7.94e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.5556203185722992,0.7816071086771975,Excluded,Excluded
EM5,0.5725166,0.700085,0.0107305,5.66e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.916918802716813,1.1212270526304389,Excluded,Included
EM6,0.4833945,0.6702156,0.0060166,4.25e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.9577829880414601,1.3279445670151397,Excluded,Included
EM7,0.5181769,0.7586614,0.0027671,2.88e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.846123316673288,1.23880686306163,Excluded,Included
EM8,0.6375979,0.7363254,0.0012629,1.95e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.8717899722052234,1.0067804489318424,Excluded,Included
EM9,0.6117954,0.523057,0.0007978,1.55e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,1.2272488466840135,1.0492414620966422,Included,Included
EM10,0.4964144,1.0582974,0.0006306,1.38e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.6065602164382148,1.2931153890781575,Excluded,Included
EM11,1.671502,1.8753072,0.0001316,6.3e-06,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,0.3423018372669822,0.3840384875399491,Excluded,Excluded
EM12,0.3908327,0.3125565,0.0006509,1.4e-05,0.6419211,spin1_run_100_mzp_1750_mx_300,1750.0,300.0,2.053776197263535,1.6424447084391864,Included,Included
IM0,3.5362443,4.4928467,0.1598018,0.0002075,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.13444251280596778,0.17081104945153255,Excluded,Excluded
IM1,1.8323929,2.3122107,0.1232931,0.0001861,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.26123467035248993,0.3296397841314491,Excluded,Excluded
IM2,1.2977575,1.7742264,0.0875685,0.00016,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.34044674343702697,0.4654410396395321,Excluded,Excluded
IM3,0.8894836,1.3206092,0.0635917,0.0001382,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.4573870907456953,0.6790789622203265,Excluded,Excluded
IM4,0.7357583,1.1676319,0.0448238,0.0001172,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.5173116630335297,0.8209619925456499,Excluded,Excluded
IM5,0.6247797,0.9493724,0.0230763,8.5e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.6362409524439514,0.9667881334812894,Excluded,Excluded
IM6,0.6189449,0.9057936,0.0117644,6.1e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.666851256180216,0.9759020552556456,Excluded,Excluded
IM7,0.5664085,0.6656003,0.0063675,4.5e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.9074959852031317,1.066420436840196,Excluded,Included
IM8,0.5836915,0.6240117,0.003424,3.31e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.9679780042585742,1.0348439201187614,Excluded,Included
IM9,0.5499517,0.5181173,0.0023047,2.72e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,1.1658163122520713,1.098332089890803,Included,Included
IM10,0.729288,1.1331414,0.001276,2.02e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.5330575689847711,0.8282456313555139,Excluded,Excluded
IM11,0.831289,0.7376131,0.0006785,1.47e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.8188976036352934,0.7266180594233775,Excluded,Excluded
IM12,0.6852382,0.5462899,0.0005077,1.28e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,1.1056942476879035,0.8814885101268436,Included,Excluded
EM0,-1.0,11.2357105,0.0365087,0.0001062,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.053759804509025046,-0.6040296,Excluded,Excluded
EM1,3.5711798,3.4671406,0.0357246,0.0001051,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.17421549042458792,0.16914006962068953,Excluded,Excluded
EM2,2.0838327,2.0698272,0.0239768,8.66e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.29182610026576133,0.28986472858401735,Excluded,Excluded
EM3,1.2319402,1.4914029,0.0187679,7.68e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.4050076609077266,0.4903075652535733,Excluded,Excluded
EM4,0.8046499,1.1353051,0.0217475,8.26e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.5320416511825764,0.7506738023580194,Excluded,Excluded
EM5,0.5452081,0.6593915,0.0113119,5.99e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.9160409256109611,1.1078881623365464,Excluded,Included
EM6,0.5369804,0.7482708,0.0053969,4.15e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.8072339586149828,1.1248634028355597,Excluded,Included
EM7,0.4881316,0.71277,0.0029435,3.07e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.8474397070583779,1.2374318728801825,Excluded,Included
EM8,0.7241654,0.8312426,0.0011193,1.89e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.726658619276731,0.8341044739226703,Excluded,Excluded
EM9,0.4768073,0.4057878,0.0010287,1.82e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,1.4885356336489173,1.2668212084840145,Included,Included
EM10,0.5257456,1.117953,0.0005975,1.38e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.5402996369257027,1.1489009132934256,Excluded,Included
EM11,1.2883593,1.4418133,0.0001708,7.4e-06,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,0.4189374588235523,0.4688362943473921,Excluded,Excluded
EM12,0.500239,0.4043481,0.0005077,1.28e-05,0.6040296,spin1_run_101_mzp_1750_mx_350,1750.0,350.0,1.4938356332081195,1.2074820235927228,Included,Included
IM0,3.4009105,4.328463,0.1660963,0.0002179,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.13052321343627055,0.16612166065528627,Excluded,Excluded
IM1,1.7898849,2.2649093,0.1260692,0.0001943,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.24944261564911233,0.3156431455452806,Excluded,Excluded
IM2,1.2365152,1.6994941,0.0917157,0.000169,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.3324312217382808,0.45690089373749715,Excluded,Excluded
IM3,0.8934547,1.3147187,0.0637716,0.0001431,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.4297230274430568,0.6323374872839104,Excluded,Excluded
IM4,0.6995337,1.1180948,0.0468657,0.0001237,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.5052924850379413,0.8076307117155327,Excluded,Excluded
IM5,0.5878314,0.8937677,0.0244961,9.05e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.6321160408907146,0.9611002406472332,Excluded,Excluded
IM6,0.5663047,0.827961,0.012884,6.6e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.6823568984529464,0.9976341358282917,Excluded,Excluded
IM7,0.4830966,0.5704768,0.0074201,5.02e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.9903380821095616,1.1694656927827685,Excluded,Included
IM8,0.5125119,0.5459374,0.0039173,3.66e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,1.0348528970537647,1.1023449406735726,Included,Included
IM9,0.5338628,0.504013,0.0023692,2.85e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,1.1209331902153317,1.0582586012735857,Included,Included
IM10,0.6961208,1.0756,0.0013419,2.14e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.5252555782818892,0.8115903159336713,Excluded,Excluded
IM11,0.7999878,0.716174,0.0007045,1.55e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.7888654153878806,0.7062168948076458,Excluded,Excluded
IM12,0.9344795,0.7361146,0.0003745,1.13e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.767495849151749,0.6045770934514882,Excluded,Excluded
EM0,9.1773894,10.2569961,0.0400271,0.0001148,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.05508093154096061,0.06156052395466624,Excluded,Excluded
EM1,3.6989645,3.6155425,0.0343535,0.0001066,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.15626006332383038,0.15273596164548212,Excluded,Excluded
EM2,1.77852,1.77109,0.0279442,9.65e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.3189927671659825,0.31766013314441216,Excluded,Excluded
EM3,1.3712189,1.6628051,0.0169059,7.55e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.339766157801657,0.4120165642407642,Excluded,Excluded
EM4,0.7815742,1.1017464,0.0223696,8.66e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.5127903299706721,0.7228551044801632,Excluded,Excluded
EM5,0.5290054,0.6482293,0.0116121,6.27e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.8715510082620456,1.067975676618802,Excluded,Included
EM6,0.5310529,0.7378331,0.0054639,4.32e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.76570826112301,1.0638580450271526,Excluded,Included
EM7,0.4096742,0.598237,0.0035028,3.46e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.9443830789469725,1.3790590181173235,Excluded,Included
EM8,0.5254151,0.601843,0.0015481,2.3e-05,0.5649649,spin1_run_102_mzp_1750_mx_400,1750.0,400.0,0.9387247172435336,1.0752734361840761,Excluded,Included
