Run,MY1,Mchi,Omegah2,xsi,x_f,sigmav_xf
9576,1561.5,198.47,2.57,1.0,18.0,0.0
9577,1561.5,200.38,2.51,1.0,18.0,0.0
9578,1561.5,201.96,2.47,1.0,18.0,0.0
9579,1561.5,205.46,2.38,1.0,18.0,0.0
9580,1561.5,208.95,2.3,1.0,18.0,0.0
9581,1561.5,212.45,2.23,1.0,18.0,0.0
9582,1561.5,212.84,2.22,1.0,18.0,0.0
9583,1561.5,215.94,2.16,1.0,18.0,0.0
9584,1561.5,219.44,2.1,1.0,18.0,0.0
9585,1561.5,222.32,2.05,1.0,19.0,0.0
9586,1561.5,222.93,2.04,1.0,19.0,0.0
9587,1561.5,226.43,1.98,1.0,19.0,0.0
9588,1561.5,229.92,1.93,1.0,19.0,0.0
9589,1561.5,231.06,1.92,1.0,19.0,0.0
9590,1561.5,233.42,1.88,1.0,19.0,0.0
9591,1561.5,236.91,1.84,1.0,19.0,0.0
9592,1561.5,237.44,1.83,1.0,19.0,0.0
9593,1561.5,327.73,1.07,1.0,20.0,0.0
9594,1561.5,450.11,0.489,1.0,21.0,0.0
9595,1561.5,515.03,0.29,1.0,22.0,0.0
9596,1561.5,588.03,0.135,1.0,23.0,0.0
9597,1561.5,586.41,0.138,1.0,23.0,0.0
9598,1561.5,585.58,0.139,1.0,23.0,0.0
9599,1561.5,583.12,0.144,1.0,22.0,0.0
9600,1561.5,582.92,0.144,1.0,22.0,0.0
9601,1561.5,580.67,0.148,1.0,22.0,0.0
9602,1561.5,579.42,0.15,1.0,22.0,0.0
9603,1561.5,578.21,0.152,1.0,22.0,0.0
9604,1561.5,575.93,0.156,1.0,22.0,0.0
9605,1561.5,575.76,0.157,1.0,22.0,0.0
9606,1561.5,573.33,0.161,1.0,22.0,0.0
9607,1561.5,572.43,0.163,1.0,22.0,0.0
9608,1561.5,571.02,0.166,1.0,22.0,0.0
9609,1561.5,568.94,0.169,1.0,22.0,0.0
9610,1561.5,568.87,0.17,1.0,22.0,0.0
9611,1561.5,567.35,0.173,1.0,22.0,0.0
9612,1561.5,565.86,0.175,1.0,22.0,0.0
9613,1561.5,565.44,0.176,1.0,22.0,0.0
9614,1561.5,564.37,0.178,1.0,22.0,0.0
9615,1561.5,562.88,0.181,1.0,22.0,0.0
9616,1561.5,561.95,0.183,1.0,22.0,0.0
9617,1561.5,558.45,0.19,1.0,22.0,0.0
9618,1561.5,557.76,0.192,1.0,22.0,0.0
9619,1561.5,554.96,0.197,1.0,22.0,0.0
9620,1561.5,551.46,0.205,1.0,22.0,0.0
9621,1561.5,549.1,0.21,1.0,22.0,0.0
9622,1561.5,547.97,0.212,1.0,22.0,0.0
9623,1561.5,544.47,0.22,1.0,22.0,0.0
9624,1561.5,540.98,0.228,1.0,22.0,0.0
9625,1561.5,537.48,0.236,1.0,22.0,0.0
9626,1561.5,533.99,0.244,1.0,22.0,0.0
9627,1561.5,531.44,0.25,1.0,22.0,0.0
9628,1561.5,530.49,0.252,1.0,22.0,0.0
9629,1561.5,527.0,0.26,1.0,22.0,0.0
9630,1561.5,523.5,0.269,1.0,22.0,0.0
9631,1561.5,453.6,0.476,1.0,21.0,0.0
9632,1561.5,451.25,0.485,1.0,21.0,0.0
9633,1561.5,450.11,0.489,1.0,21.0,0.0
9634,1561.5,446.61,0.501,1.0,21.0,0.0
9635,1561.5,443.12,0.514,1.0,21.0,0.0
9636,1561.5,299.82,1.25,1.0,19.0,0.0
9637,1561.5,264.87,1.54,1.0,19.0,0.0
9638,1561.5,121.58,13.9,1.0,16.0,0.0
9639,1561.5,2.7475,6490.0,1.0,6.0,0.0
9640,1571.7,72.91,35.1,1.0,15.0,0.0
9641,1571.7,76.142,32.6,1.0,15.0,0.0
9642,1571.7,77.744,31.4,1.0,15.0,0.0
9643,1571.7,79.637,30.1,1.0,15.0,0.0
9644,1571.7,81.93,28.7,1.0,15.0,0.0
9645,1571.7,83.132,28.0,1.0,15.0,0.0
9646,1571.7,86.627,26.0,1.0,15.0,0.0
9647,1571.7,90.122,24.3,1.0,15.0,0.0
9648,1571.7,92.493,23.2,1.0,15.0,0.0
9649,1571.7,93.617,22.7,1.0,15.0,0.0
9650,1571.7,97.112,21.3,1.0,15.0,0.0
9651,1571.7,98.772,20.7,1.0,16.0,0.0
9652,1571.7,100.61,20.0,1.0,16.0,0.0
9653,1571.7,102.06,19.5,1.0,16.0,0.0
9654,1571.7,104.1,18.8,1.0,16.0,0.0
9655,1571.7,105.06,18.5,1.0,16.0,0.0
9656,1571.7,107.6,17.8,1.0,16.0,0.0
9657,1571.7,108.95,17.4,1.0,16.0,0.0
9658,1571.7,111.09,16.8,1.0,16.0,0.0
9659,1571.7,112.83,16.3,1.0,16.0,0.0
9660,1571.7,114.59,15.9,1.0,16.0,0.0
9661,1571.7,116.75,15.4,1.0,16.0,0.0
9662,1571.7,118.08,15.0,1.0,16.0,0.0
9663,1571.7,121.58,14.3,1.0,16.0,0.0
9664,1571.7,124.97,13.6,1.0,16.0,0.0
9665,1571.7,125.07,13.6,1.0,16.0,0.0
9666,1571.7,128.57,12.9,1.0,16.0,0.0
9667,1571.7,132.06,12.3,1.0,16.0,0.0
9668,1571.7,133.19,12.1,1.0,16.0,0.0
9669,1571.7,135.56,11.7,1.0,16.0,0.0
9670,1571.7,139.05,11.2,1.0,16.0,0.0
9671,1571.7,142.55,10.7,1.0,17.0,0.0
9672,1571.7,144.15,10.4,1.0,17.0,0.0
9673,1571.7,146.04,10.2,1.0,17.0,0.0
9674,1571.7,149.54,9.75,1.0,17.0,0.0
9675,1571.7,149.89,9.7,1.0,17.0,0.0
9676,1571.7,153.03,9.32,1.0,17.0,0.0
9677,1571.7,153.87,9.22,1.0,17.0,0.0
9678,1571.7,156.53,8.9,1.0,17.0,0.0
9679,1571.7,160.02,8.45,1.0,17.0,0.0
9680,1571.7,161.99,8.16,1.0,17.0,0.0
9681,1571.7,163.52,7.9,1.0,17.0,0.0
9682,1571.7,167.01,7.12,1.0,17.0,0.0
9683,1571.7,170.51,5.84,1.0,17.0,0.0
9684,1571.7,171.17,5.51,1.0,17.0,0.0
9685,1571.7,174.0,4.43,1.0,18.0,0.0
9686,1571.7,177.5,3.86,1.0,18.0,0.0
9687,1571.7,180.35,3.56,1.0,18.0,0.0
9688,1571.7,180.99,3.51,1.0,18.0,0.0
9689,1571.7,184.49,3.25,1.0,18.0,0.0
9690,1571.7,187.98,3.05,1.0,18.0,0.0
9691,1571.7,188.7,3.02,1.0,18.0,0.0
9692,1571.7,191.48,2.89,1.0,18.0,0.0
9693,1571.7,194.97,2.75,1.0,18.0,0.0
9694,1571.7,196.18,2.71,1.0,18.0,0.0
9695,1571.7,198.47,2.64,1.0,18.0,0.0
9696,1571.7,200.38,2.58,1.0,18.0,0.0
9697,1571.7,201.96,2.53,1.0,18.0,0.0
9698,1571.7,205.46,2.44,1.0,18.0,0.0
9699,1571.7,208.95,2.36,1.0,18.0,0.0
9700,1571.7,212.45,2.28,1.0,18.0,0.0
9701,1571.7,212.84,2.27,1.0,18.0,0.0
9702,1571.7,215.94,2.21,1.0,18.0,0.0
9703,1571.7,219.44,2.15,1.0,18.0,0.0
9704,1571.7,222.32,2.1,1.0,19.0,0.0
9705,1571.7,222.93,2.09,1.0,19.0,0.0
9706,1571.7,226.43,2.03,1.0,19.0,0.0
9707,1571.7,229.92,1.98,1.0,19.0,0.0
9708,1571.7,231.06,1.97,1.0,19.0,0.0
9709,1571.7,233.42,1.93,1.0,19.0,0.0
9710,1571.7,236.91,1.89,1.0,19.0,0.0
9711,1571.7,237.44,1.88,1.0,19.0,0.0
9712,1571.7,327.73,1.1,1.0,20.0,0.0
9713,1571.7,450.11,0.506,1.0,21.0,0.0
9714,1571.7,515.03,0.303,1.0,22.0,0.0
9715,1571.7,588.03,0.143,1.0,22.0,0.0
9716,1571.7,586.41,0.146,1.0,22.0,0.0
9717,1571.7,585.58,0.148,1.0,22.0,0.0
9718,1571.7,583.12,0.152,1.0,22.0,0.0
9719,1571.7,582.92,0.153,1.0,22.0,0.0
9720,1571.7,580.67,0.157,1.0,22.0,0.0
9721,1571.7,579.42,0.159,1.0,22.0,0.0
9722,1571.7,578.21,0.161,1.0,22.0,0.0
9723,1571.7,575.93,0.165,1.0,22.0,0.0
9724,1571.7,575.76,0.166,1.0,22.0,0.0
9725,1571.7,573.33,0.17,1.0,22.0,0.0
9726,1571.7,572.43,0.172,1.0,22.0,0.0
9727,1571.7,571.02,0.175,1.0,22.0,0.0
9728,1571.7,568.94,0.179,1.0,22.0,0.0
9729,1571.7,568.87,0.179,1.0,22.0,0.0
9730,1571.7,567.35,0.182,1.0,22.0,0.0
9731,1571.7,565.86,0.185,1.0,22.0,0.0
9732,1571.7,565.44,0.186,1.0,22.0,0.0
9733,1571.7,564.37,0.188,1.0,22.0,0.0
9734,1571.7,562.88,0.191,1.0,22.0,0.0
9735,1571.7,561.95,0.193,1.0,22.0,0.0
9736,1571.7,558.45,0.2,1.0,22.0,0.0
9737,1571.7,557.76,0.202,1.0,22.0,0.0
9738,1571.7,554.96,0.208,1.0,22.0,0.0
9739,1571.7,551.46,0.215,1.0,22.0,0.0
9740,1571.7,549.1,0.22,1.0,22.0,0.0
9741,1571.7,547.97,0.223,1.0,22.0,0.0
9742,1571.7,544.47,0.231,1.0,22.0,0.0
9743,1571.7,540.98,0.239,1.0,22.0,0.0
9744,1571.7,537.48,0.247,1.0,22.0,0.0
9745,1571.7,533.99,0.255,1.0,22.0,0.0
9746,1571.7,531.44,0.261,1.0,22.0,0.0
9747,1571.7,530.49,0.264,1.0,22.0,0.0
9748,1571.7,527.0,0.272,1.0,22.0,0.0
9749,1571.7,523.5,0.281,1.0,22.0,0.0
9750,1571.7,453.6,0.494,1.0,21.0,0.0
9751,1571.7,451.25,0.502,1.0,21.0,0.0
9752,1571.7,450.11,0.506,1.0,21.0,0.0
9753,1571.7,446.61,0.519,1.0,21.0,0.0
9754,1571.7,443.12,0.532,1.0,21.0,0.0
9755,1571.7,299.82,1.29,1.0,19.0,0.0
9756,1571.7,264.87,1.58,1.0,19.0,0.0
9757,1571.7,121.58,14.3,1.0,16.0,0.0
9758,1571.7,2.7475,6630.0,1.0,6.0,0.0
9759,1581.6,72.91,35.9,1.0,15.0,0.0
9760,1581.6,76.142,33.3,1.0,15.0,0.0
9761,1581.6,77.744,32.1,1.0,15.0,0.0
9762,1581.6,79.637,30.8,1.0,15.0,0.0
9763,1581.6,81.93,29.4,1.0,15.0,0.0
9764,1581.6,83.132,28.6,1.0,15.0,0.0
9765,1581.6,86.627,26.6,1.0,15.0,0.0
9766,1581.6,90.122,24.9,1.0,15.0,0.0
9767,1581.6,92.493,23.8,1.0,15.0,0.0
9768,1581.6,93.617,23.3,1.0,15.0,0.0
9769,1581.6,97.112,21.8,1.0,15.0,0.0
9770,1581.6,98.772,21.2,1.0,15.0,0.0
9771,1581.6,100.61,20.5,1.0,16.0,0.0
9772,1581.6,102.06,20.0,1.0,16.0,0.0
9773,1581.6,104.1,19.3,1.0,16.0,0.0
9774,1581.6,105.06,19.0,1.0,16.0,0.0
9775,1581.6,107.6,18.2,1.0,16.0,0.0
9776,1581.6,108.95,17.8,1.0,16.0,0.0
9777,1581.6,111.09,17.2,1.0,16.0,0.0
9778,1581.6,112.83,16.7,1.0,16.0,0.0
9779,1581.6,114.59,16.2,1.0,16.0,0.0
9780,1581.6,116.75,15.7,1.0,16.0,0.0
9781,1581.6,118.08,15.4,1.0,16.0,0.0
9782,1581.6,121.58,14.6,1.0,16.0,0.0
9783,1581.6,124.97,13.9,1.0,16.0,0.0
9784,1581.6,125.07,13.9,1.0,16.0,0.0
9785,1581.6,128.57,13.2,1.0,16.0,0.0
9786,1581.6,132.06,12.6,1.0,16.0,0.0
9787,1581.6,133.19,12.4,1.0,16.0,0.0
9788,1581.6,135.56,12.0,1.0,16.0,0.0
9789,1581.6,139.05,11.4,1.0,16.0,0.0
9790,1581.6,142.55,10.9,1.0,17.0,0.0
9791,1581.6,144.15,10.7,1.0,17.0,0.0
9792,1581.6,146.04,10.4,1.0,17.0,0.0
9793,1581.6,149.54,9.98,1.0,17.0,0.0
9794,1581.6,149.89,9.93,1.0,17.0,0.0
9795,1581.6,153.03,9.54,1.0,17.0,0.0
9796,1581.6,153.87,9.44,1.0,17.0,0.0
9797,1581.6,156.53,9.11,1.0,17.0,0.0
9798,1581.6,160.02,8.65,1.0,17.0,0.0
9799,1581.6,161.99,8.36,1.0,17.0,0.0
9800,1581.6,163.52,8.09,1.0,17.0,0.0
9801,1581.6,167.01,7.29,1.0,17.0,0.0
9802,1581.6,170.51,5.98,1.0,17.0,0.0
9803,1581.6,171.17,5.64,1.0,17.0,0.0
9804,1581.6,174.0,4.53,1.0,18.0,0.0
9805,1581.6,177.5,3.96,1.0,18.0,0.0
9806,1581.6,180.35,3.65,1.0,18.0,0.0
9807,1581.6,180.99,3.59,1.0,18.0,0.0
9808,1581.6,184.49,3.33,1.0,18.0,0.0
9809,1581.6,187.98,3.13,1.0,18.0,0.0
9810,1581.6,188.7,3.09,1.0,18.0,0.0
9811,1581.6,191.48,2.96,1.0,18.0,0.0
9812,1581.6,194.97,2.82,1.0,18.0,0.0
9813,1581.6,196.18,2.78,1.0,18.0,0.0
9814,1581.6,198.47,2.7,1.0,18.0,0.0
9815,1581.6,200.38,2.64,1.0,18.0,0.0
9816,1581.6,201.96,2.59,1.0,18.0,0.0
9817,1581.6,205.46,2.5,1.0,18.0,0.0
9818,1581.6,208.95,2.42,1.0,18.0,0.0
9819,1581.6,212.45,2.34,1.0,18.0,0.0
9820,1581.6,212.84,2.33,1.0,18.0,0.0
9821,1581.6,215.94,2.27,1.0,18.0,0.0
9822,1581.6,219.44,2.2,1.0,18.0,0.0
9823,1581.6,222.32,2.15,1.0,18.0,0.0
9824,1581.6,222.93,2.14,1.0,18.0,0.0
9825,1581.6,226.43,2.08,1.0,19.0,0.0
9826,1581.6,229.92,2.03,1.0,19.0,0.0
9827,1581.6,231.06,2.01,1.0,19.0,0.0
9828,1581.6,233.42,1.98,1.0,19.0,0.0
9829,1581.6,236.91,1.93,1.0,19.0,0.0
9830,1581.6,237.44,1.93,1.0,19.0,0.0
9831,1581.6,327.73,1.13,1.0,20.0,0.0
9832,1581.6,450.11,0.523,1.0,21.0,0.0
9833,1581.6,515.03,0.316,1.0,21.0,0.0
9834,1581.6,588.03,0.152,1.0,22.0,0.0
9835,1581.6,586.41,0.155,1.0,22.0,0.0
9836,1581.6,585.58,0.156,1.0,22.0,0.0
9837,1581.6,583.12,0.161,1.0,22.0,0.0
9838,1581.6,582.92,0.161,1.0,22.0,0.0
9839,1581.6,580.67,0.165,1.0,22.0,0.0
9840,1581.6,579.42,0.168,1.0,22.0,0.0
9841,1581.6,578.21,0.17,1.0,22.0,0.0
9842,1581.6,575.93,0.174,1.0,22.0,0.0
9843,1581.6,575.76,0.175,1.0,22.0,0.0
9844,1581.6,573.33,0.179,1.0,22.0,0.0
9845,1581.6,572.43,0.181,1.0,22.0,0.0
9846,1581.6,571.02,0.184,1.0,22.0,0.0
9847,1581.6,568.94,0.188,1.0,22.0,0.0
9848,1581.6,568.87,0.188,1.0,22.0,0.0
9849,1581.6,567.35,0.191,1.0,22.0,0.0
9850,1581.6,565.86,0.194,1.0,22.0,0.0
9851,1581.6,565.44,0.195,1.0,22.0,0.0
9852,1581.6,564.37,0.198,1.0,22.0,0.0
9853,1581.6,562.88,0.201,1.0,22.0,0.0
9854,1581.6,561.95,0.203,1.0,22.0,0.0
9855,1581.6,558.45,0.21,1.0,22.0,0.0
9856,1581.6,557.76,0.212,1.0,22.0,0.0
9857,1581.6,554.96,0.218,1.0,22.0,0.0
9858,1581.6,551.46,0.225,1.0,22.0,0.0
9859,1581.6,549.1,0.231,1.0,22.0,0.0
9860,1581.6,547.97,0.233,1.0,22.0,0.0
9861,1581.6,544.47,0.241,1.0,22.0,0.0
9862,1581.6,540.98,0.25,1.0,22.0,0.0
9863,1581.6,537.48,0.258,1.0,22.0,0.0
9864,1581.6,533.99,0.266,1.0,22.0,0.0
9865,1581.6,531.44,0.273,1.0,22.0,0.0
9866,1581.6,530.49,0.275,1.0,22.0,0.0
9867,1581.6,527.0,0.284,1.0,22.0,0.0
9868,1581.6,523.5,0.293,1.0,22.0,0.0
9869,1581.6,453.6,0.511,1.0,21.0,0.0
9870,1581.6,451.25,0.519,1.0,21.0,0.0
9871,1581.6,450.11,0.523,1.0,21.0,0.0
9872,1581.6,446.61,0.536,1.0,21.0,0.0
9873,1581.6,443.12,0.55,1.0,21.0,0.0
9874,1581.6,299.82,1.32,1.0,19.0,0.0
9875,1581.6,264.87,1.62,1.0,19.0,0.0
9876,1581.6,121.58,14.6,1.0,16.0,0.0
9877,1581.6,2.7475,6770.0,1.0,6.0,0.0
9878,1600.2,72.91,37.5,1.0,15.0,0.0
9879,1600.2,76.142,34.8,1.0,15.0,0.0
9880,1600.2,77.744,33.5,1.0,15.0,0.0
9881,1600.2,79.637,32.2,1.0,15.0,0.0
9882,1600.2,81.93,30.6,1.0,15.0,0.0
9883,1600.2,83.132,29.9,1.0,15.0,0.0
9884,1600.2,86.627,27.8,1.0,15.0,0.0
9885,1600.2,90.122,25.9,1.0,15.0,0.0
9886,1600.2,92.493,24.8,1.0,15.0,0.0
9887,1600.2,93.617,24.3,1.0,15.0,0.0
9888,1600.2,97.112,22.8,1.0,15.0,0.0
9889,1600.2,98.772,22.1,1.0,15.0,0.0
9890,1600.2,100.61,21.4,1.0,15.0,0.0
9891,1600.2,102.06,20.8,1.0,16.0,0.0
9892,1600.2,104.1,20.1,1.0,16.0,0.0
9893,1600.2,105.06,19.8,1.0,16.0,0.0
9894,1600.2,107.6,19.0,1.0,16.0,0.0
9895,1600.2,108.95,18.6,1.0,16.0,0.0
9896,1600.2,111.09,17.9,1.0,16.0,0.0
9897,1600.2,112.83,17.4,1.0,16.0,0.0
9898,1600.2,114.59,17.0,1.0,16.0,0.0
9899,1600.2,116.75,16.4,1.0,16.0,0.0
9900,1600.2,118.08,16.1,1.0,16.0,0.0
9901,1600.2,121.58,15.2,1.0,16.0,0.0
9902,1600.2,124.97,14.5,1.0,16.0,0.0
9903,1600.2,125.07,14.5,1.0,16.0,0.0
9904,1600.2,128.57,13.8,1.0,16.0,0.0
9905,1600.2,132.06,13.1,1.0,16.0,0.0
9906,1600.2,133.19,12.9,1.0,16.0,0.0
9907,1600.2,135.56,12.5,1.0,16.0,0.0
9908,1600.2,139.05,11.9,1.0,16.0,0.0
9909,1600.2,142.55,11.4,1.0,16.0,0.0
9910,1600.2,144.15,11.2,1.0,17.0,0.0
9911,1600.2,146.04,10.9,1.0,17.0,0.0
9912,1600.2,149.54,10.4,1.0,17.0,0.0
9913,1600.2,149.89,10.4,1.0,17.0,0.0
9914,1600.2,153.03,9.97,1.0,17.0,0.0
9915,1600.2,153.87,9.86,1.0,17.0,0.0
9916,1600.2,156.53,9.52,1.0,17.0,0.0
9917,1600.2,160.02,9.04,1.0,17.0,0.0
9918,1600.2,161.99,8.73,1.0,17.0,0.0
9919,1600.2,163.52,8.45,1.0,17.0,0.0
9920,1600.2,167.01,7.61,1.0,17.0,0.0
9921,1600.2,170.51,6.25,1.0,17.0,0.0
9922,1600.2,171.17,5.9,1.0,17.0,0.0
9923,1600.2,174.0,4.74,1.0,17.0,0.0
9924,1600.2,177.5,4.13,1.0,18.0,0.0
9925,1600.2,180.35,3.82,1.0,18.0,0.0
9926,1600.2,180.99,3.76,1.0,18.0,0.0
9927,1600.2,184.49,3.48,1.0,18.0,0.0
9928,1600.2,187.98,3.27,1.0,18.0,0.0
9929,1600.2,188.7,3.23,1.0,18.0,0.0
9930,1600.2,191.48,3.1,1.0,18.0,0.0
9931,1600.2,194.97,2.95,1.0,18.0,0.0
9932,1600.2,196.18,2.9,1.0,18.0,0.0
9933,1600.2,198.47,2.82,1.0,18.0,0.0
9934,1600.2,200.38,2.76,1.0,18.0,0.0
9935,1600.2,201.96,2.71,1.0,18.0,0.0
9936,1600.2,205.46,2.61,1.0,18.0,0.0
9937,1600.2,208.95,2.53,1.0,18.0,0.0
9938,1600.2,212.45,2.45,1.0,18.0,0.0
9939,1600.2,212.84,2.44,1.0,18.0,0.0
9940,1600.2,215.94,2.37,1.0,18.0,0.0
9941,1600.2,219.44,2.3,1.0,18.0,0.0
9942,1600.2,222.32,2.25,1.0,18.0,0.0
9943,1600.2,222.93,2.24,1.0,18.0,0.0
9944,1600.2,226.43,2.18,1.0,18.0,0.0
9945,1600.2,229.92,2.13,1.0,19.0,0.0
9946,1600.2,231.06,2.11,1.0,19.0,0.0
9947,1600.2,233.42,2.07,1.0,19.0,0.0
9948,1600.2,236.91,2.02,1.0,19.0,0.0
9949,1600.2,237.44,2.02,1.0,19.0,0.0
9950,1600.2,327.73,1.18,1.0,20.0,0.0
9951,1600.2,450.11,0.557,1.0,21.0,0.0
9952,1600.2,515.03,0.34,1.0,21.0,0.0
9953,1600.2,588.03,0.168,1.0,22.0,0.0
9954,1600.2,586.41,0.171,1.0,22.0,0.0
9955,1600.2,585.58,0.173,1.0,22.0,0.0
9956,1600.2,583.12,0.178,1.0,22.0,0.0
9957,1600.2,582.92,0.178,1.0,22.0,0.0
9958,1600.2,580.67,0.182,1.0,22.0,0.0
9959,1600.2,579.42,0.185,1.0,22.0,0.0
9960,1600.2,578.21,0.187,1.0,22.0,0.0
9961,1600.2,575.93,0.192,1.0,22.0,0.0
9962,1600.2,575.76,0.192,1.0,22.0,0.0
9963,1600.2,573.33,0.197,1.0,22.0,0.0
9964,1600.2,572.43,0.199,1.0,22.0,0.0
9965,1600.2,571.02,0.202,1.0,22.0,0.0
9966,1600.2,568.94,0.206,1.0,22.0,0.0
9967,1600.2,568.87,0.207,1.0,22.0,0.0
9968,1600.2,567.35,0.21,1.0,22.0,0.0
9969,1600.2,565.86,0.213,1.0,22.0,0.0
9970,1600.2,565.44,0.214,1.0,22.0,0.0
9971,1600.2,564.37,0.216,1.0,22.0,0.0
9972,1600.2,562.88,0.22,1.0,22.0,0.0
9973,1600.2,561.95,0.222,1.0,22.0,0.0
9974,1600.2,558.45,0.23,1.0,22.0,0.0
9975,1600.2,557.76,0.231,1.0,22.0,0.0
9976,1600.2,554.96,0.237,1.0,22.0,0.0
9977,1600.2,551.46,0.246,1.0,22.0,0.0
9978,1600.2,549.1,0.251,1.0,22.0,0.0
9979,1600.2,547.97,0.254,1.0,22.0,0.0
9980,1600.2,544.47,0.262,1.0,22.0,0.0
9981,1600.2,540.98,0.271,1.0,22.0,0.0
9982,1600.2,537.48,0.28,1.0,22.0,0.0
9983,1600.2,533.99,0.289,1.0,22.0,0.0
9984,1600.2,531.44,0.295,1.0,22.0,0.0
9985,1600.2,530.49,0.298,1.0,22.0,0.0
9986,1600.2,527.0,0.307,1.0,22.0,0.0
9987,1600.2,523.5,0.316,1.0,22.0,0.0
9988,1600.2,453.6,0.543,1.0,21.0,0.0
9989,1600.2,451.25,0.552,1.0,21.0,0.0
9990,1600.2,450.11,0.557,1.0,21.0,0.0
9991,1600.2,446.61,0.57,1.0,21.0,0.0
9992,1600.2,443.12,0.584,1.0,21.0,0.0
9993,1600.2,299.82,1.39,1.0,19.0,0.0
9994,1600.2,264.87,1.69,1.0,19.0,0.0
9995,1600.2,121.58,15.2,1.0,16.0,0.0
9996,1600.2,2.7475,7030.0,1.0,6.0,0.0
9997,1601.6,72.91,37.6,1.0,15.0,0.0
9998,1601.6,76.142,34.9,1.0,15.0,0.0
9999,1601.6,77.744,33.6,1.0,15.0,0.0
10000,1601.6,79.637,32.3,1.0,15.0,0.0
10001,1601.6,81.93,30.7,1.0,15.0,0.0
10002,1601.6,83.132,29.9,1.0,15.0,0.0
10003,1601.6,86.627,27.9,1.0,15.0,0.0
10004,1601.6,90.122,26.0,1.0,15.0,0.0
10005,1601.6,92.493,24.9,1.0,15.0,0.0
10006,1601.6,93.617,24.3,1.0,15.0,0.0
10007,1601.6,97.112,22.8,1.0,15.0,0.0
10008,1601.6,98.772,22.2,1.0,15.0,0.0
10009,1601.6,100.61,21.4,1.0,15.0,0.0
10010,1601.6,102.06,20.9,1.0,16.0,0.0
10011,1601.6,104.1,20.2,1.0,16.0,0.0
10012,1601.6,105.06,19.9,1.0,16.0,0.0
10013,1601.6,107.6,19.0,1.0,16.0,0.0
10014,1601.6,108.95,18.6,1.0,16.0,0.0
10015,1601.6,111.09,18.0,1.0,16.0,0.0
10016,1601.6,112.83,17.5,1.0,16.0,0.0
10017,1601.6,114.59,17.0,1.0,16.0,0.0
10018,1601.6,116.75,16.5,1.0,16.0,0.0
10019,1601.6,118.08,16.1,1.0,16.0,0.0
10020,1601.6,121.58,15.3,1.0,16.0,0.0
10021,1601.6,124.97,14.6,1.0,16.0,0.0
10022,1601.6,125.07,14.5,1.0,16.0,0.0
10023,1601.6,128.57,13.8,1.0,16.0,0.0
10024,1601.6,132.06,13.2,1.0,16.0,0.0
10025,1601.6,133.19,13.0,1.0,16.0,0.0
10026,1601.6,135.56,12.5,1.0,16.0,0.0
10027,1601.6,139.05,12.0,1.0,16.0,0.0
10028,1601.6,142.55,11.4,1.0,16.0,0.0
10029,1601.6,144.15,11.2,1.0,17.0,0.0
10030,1601.6,146.04,10.9,1.0,17.0,0.0
10031,1601.6,149.54,10.5,1.0,17.0,0.0
10032,1601.6,149.89,10.4,1.0,17.0,0.0
10033,1601.6,153.03,10.0,1.0,17.0,0.0
10034,1601.6,153.87,9.89,1.0,17.0,0.0
10035,1601.6,156.53,9.55,1.0,17.0,0.0
10036,1601.6,160.02,9.07,1.0,17.0,0.0
10037,1601.6,161.99,8.76,1.0,17.0,0.0
10038,1601.6,163.52,8.48,1.0,17.0,0.0
10039,1601.6,167.01,7.64,1.0,17.0,0.0
10040,1601.6,170.51,6.27,1.0,17.0,0.0
10041,1601.6,171.17,5.92,1.0,17.0,0.0
10042,1601.6,174.0,4.76,1.0,17.0,0.0
10043,1601.6,177.5,4.15,1.0,18.0,0.0
10044,1601.6,180.35,3.83,1.0,18.0,0.0
10045,1601.6,180.99,3.77,1.0,18.0,0.0
10046,1601.6,184.49,3.49,1.0,18.0,0.0
10047,1601.6,187.98,3.28,1.0,18.0,0.0
10048,1601.6,188.7,3.24,1.0,18.0,0.0
10049,1601.6,191.48,3.11,1.0,18.0,0.0
10050,1601.6,194.97,2.96,1.0,18.0,0.0
10051,1601.6,196.18,2.91,1.0,18.0,0.0
10052,1601.6,198.47,2.83,1.0,18.0,0.0
10053,1601.6,200.38,2.77,1.0,18.0,0.0
10054,1601.6,201.96,2.72,1.0,18.0,0.0
10055,1601.6,205.46,2.62,1.0,18.0,0.0
10056,1601.6,208.95,2.54,1.0,18.0,0.0
10057,1601.6,212.45,2.45,1.0,18.0,0.0
10058,1601.6,212.84,2.45,1.0,18.0,0.0
10059,1601.6,215.94,2.38,1.0,18.0,0.0
10060,1601.6,219.44,2.31,1.0,18.0,0.0
10061,1601.6,222.32,2.26,1.0,18.0,0.0
10062,1601.6,222.93,2.25,1.0,18.0,0.0
10063,1601.6,226.43,2.19,1.0,18.0,0.0
10064,1601.6,229.92,2.13,1.0,19.0,0.0
10065,1601.6,231.06,2.12,1.0,19.0,0.0
10066,1601.6,233.42,2.08,1.0,19.0,0.0
10067,1601.6,236.91,2.03,1.0,19.0,0.0
10068,1601.6,237.44,2.02,1.0,19.0,0.0
10069,1601.6,327.73,1.19,1.0,20.0,0.0
10070,1601.6,450.11,0.559,1.0,21.0,0.0
10071,1601.6,515.03,0.342,1.0,21.0,0.0
10072,1601.6,588.03,0.169,1.0,22.0,0.0
10073,1601.6,586.41,0.172,1.0,22.0,0.0
