Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mT1 (GeV),mn1 (GeV),NNLO Cross Section (pb),k_factor,Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
EM8,0.4010725,0.4600934,0.0020237,3.91e-05,1.025183,pptt1jmatch_run_55_435_421,435.0,421.0,1.35,1.3168380669597526,0.34080992592592596,0.29709074074074077,Excluded,Excluded
EM9,0.4374956,0.3730575,0.0011187,2.91e-05,1.025183,pptt1jmatch_run_55_435_421,435.0,421.0,1.35,1.3168380669597526,0.2763388888888889,0.3240708148148148,Excluded,Excluded
EM10,1.2184535,2.6067119,0.0002562,1.39e-05,1.025183,pptt1jmatch_run_55_435_421,435.0,421.0,1.35,1.3168380669597526,1.930897703703704,0.9025581481481483,Included,Excluded
EM11,0.8597159,0.9645681,0.0002553,1.39e-05,1.025183,pptt1jmatch_run_55_435_421,435.0,421.0,1.35,1.3168380669597526,0.714494888888889,0.6368265925925927,Excluded,Excluded
EM12,0.6714422,0.5391069,0.0003785,1.69e-05,1.025183,pptt1jmatch_run_55_435_421,435.0,421.0,1.35,1.3168380669597526,0.39933844444444455,0.49736459259259264,Excluded,Excluded
IM0,5.241453,6.6475503,0.1077866,0.0002972,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,5.988784054054054,4.722029729729729,Included,Included
IM1,2.8495738,3.5914857,0.0793104,0.000259,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,3.235572702702702,2.5671836036036035,Included,Included
IM2,2.0091893,2.7677311,0.0563374,0.000221,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,2.4934514414414415,1.8100804504504504,Included,Included
IM3,1.3815922,2.0327059,0.0412289,0.0001906,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.8312665765765763,1.2446776576576577,Included,Included
IM4,1.1052217,1.7603961,0.0297469,0.0001628,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.5859424324324323,0.9956952252252251,Included,Excluded
IM5,1.0904749,1.6608097,0.0132028,0.0001094,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.4962249549549547,0.9824098198198198,Included,Excluded
IM6,1.0,1.4603384,0.0072957,8.16e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.31562018018018,0.9009009009009008,Included,Excluded
IM7,1.0338867,1.2183268,0.0034673,5.63e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.0975917117117115,0.9314294594594594,Included,Excluded
IM8,1.3348711,1.4273131,0.0015001,3.71e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.2858676576576575,1.2025865765765764,Included,Included
IM9,1.1183832,1.0539562,0.0011311,3.22e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,0.94951009009009,1.0075524324324323,Excluded,Included
IM10,1.2410928,1.9128501,0.0007524,2.63e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.7232883783783781,1.1181016216216215,Included,Included
IM11,2.2523898,2.0097873,0.0002506,1.52e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.8106191891891892,2.0291799999999998,Included,Included
IM12,1.39377,1.1055833,0.0002506,1.52e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,0.9960209909909908,1.2556486486486484,Excluded,Included
EM0,12.9445368,14.427981,0.0284762,0.0001594,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,12.99818108108108,11.661744864864863,Included,Included
EM1,5.5766419,5.403827,0.022973,0.0001436,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,4.868312612612612,5.024001711711712,Included,Included
EM2,3.306218,3.2781319,0.0151085,0.0001169,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,2.953271981981982,2.9785747747747746,Included,Included
EM3,2.0189163,2.4396093,0.011482,0.0001021,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,2.197846216216216,1.8188435135135133,Included,Included
EM4,1.054027,1.492253,0.0165441,0.0001223,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.344372072072072,0.9495738738738738,Included,Excluded
EM5,1.0368923,1.2688281,0.0059071,7.34e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.1430883783783783,0.9341372072072072,Included,Excluded
EM6,0.7580196,1.0537606,0.0038284,5.92e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,0.9493338738738737,0.6829005405405405,Excluded,Excluded
EM7,0.7323156,1.066765,0.0019672,4.25e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,0.9610495495495495,0.6597437837837837,Excluded,Excluded
EM8,2.1990604,2.5178568,0.000369,1.84e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,2.2683394594594595,1.9811354954954954,Included,Included
EM9,1.2901772,1.0955438,0.0003787,1.86e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,0.9869763963963962,1.1623218018018018,Excluded,Included
EM10,0.622198,1.3266232,0.0005018,2.15e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,1.195156036036036,0.5605387387387387,Included,Excluded
EM11,-1.0,-1.0,0.0,0.0,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,-0.9009009009009008,-0.9009009009009008,Excluded,Excluded
EM12,1.0143317,0.8193394,0.0002506,1.52e-05,0.8365986,pptt1jmatch_run_56_450_420,450.0,420.0,1.11,1.3268011684456562,0.7381436036036035,0.9138123423423423,Excluded,Excluded
IM0,5.8444201,7.4013251,0.0969719,0.0003013,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,7.6192352275066915,6.016491764463661,Included,Included
IM1,3.1364903,3.9522172,0.0723782,0.0002638,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,4.068578546427836,3.228834980440601,Included,Included
IM2,2.1992989,3.0239249,0.0513486,0.0002247,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,3.1129554251595635,2.264050751492691,Included,Included
IM3,1.6368347,2.4178869,0.0347074,0.0001864,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,2.4890744286596664,1.68502645666049,Included,Included
IM4,1.4405996,2.2972709,0.0227866,0.0001519,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,2.3649072472719785,1.4830137945233683,Included,Included
IM5,1.2760719,1.9602345,0.0111728,0.000107,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,2.01794780728845,1.313642063001853,Included,Included
IM6,1.2261251,1.7945246,0.0059464,7.83e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,1.8473590693843935,1.2622247271978586,Included,Included
IM7,1.058585,1.2430868,0.0033916,5.92e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,1.2796858142886554,1.0897519044677786,Included,Included
IM8,1.168593,1.2511347,0.0017099,4.21e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,1.2879706609017911,1.202998764669549,Included,Included
IM9,3.2844536,3.0925696,0.0003862,2e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,3.183621165328392,3.3811546221947704,Included,Included
IM10,7.4310578,11.49273,0.0001257,1.14e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,11.831099444101296,7.649843318921144,Included,Included
IM11,-1.0,-1.0,0.0,0.0,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,-1.0294420424130122,-1.0294420424130122,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,-1.0294420424130122,-1.0294420424130122,Excluded,Excluded
EM0,14.894509,16.6792486,0.0245938,0.0001577,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,17.170319744698375,15.333033765698989,Included,Included
EM1,6.0862702,5.908112,0.0210296,0.0001461,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,6.082058884084826,6.2654624253654525,Included,Included
EM2,3.0001253,2.9773244,0.0166412,0.0001302,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,3.064982911262096,3.088455116326951,Included,Included
EM3,1.9402989,2.3469742,0.0119207,0.0001105,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,2.416073913938645,1.9974252625077207,Included,Included
EM4,1.5075961,2.1285398,0.0116139,0.0001091,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,2.1912083590693845,1.5519828083178917,Included,Included
EM5,1.1719197,1.429752,0.0052264,7.34e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,1.4718468190240888,1.2064234095120443,Included,Included
EM6,1.1421991,1.5753569,0.0025548,5.14e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,1.6217386246654313,1.1758277743463044,Included,Included
EM7,0.8540025,1.2398508,0.0016816,4.17e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,1.276354539839407,0.8791460778258183,Included,Excluded
EM8,0.6115627,0.7040897,0.0013238,3.7e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,0.724819538809965,0.6295683549516162,Excluded,Excluded
EM9,1.8742174,1.5995168,0.0002605,1.64e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,1.6466098414659254,1.9293981881820053,Included,Included
EM10,2.4854924,5.3165619,0.0001257,1.14e-05,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,5.4730923409512044,2.5586703726580193,Included,Included
EM11,-1.0,-1.0,0.0,0.0,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,-1.0294420424130122,-1.0294420424130122,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,0.7289657,pptt1jmatch_run_57_461_420,461.0,420.0,0.9714,1.3325729866302352,-1.0294420424130122,-1.0294420424130122,Excluded,Excluded
IM0,6.1594983,7.8396531,0.0914701,0.0003112,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,9.011095517241378,7.079883103448275,Included,Included
IM1,3.2732586,4.1120359,0.0690563,0.0002737,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,4.726478045977012,3.7623662068965515,Included,Included
IM2,2.3112695,3.1750327,0.0490625,0.0002331,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,3.649462873563218,2.6566316091954016,Included,Included
IM3,1.6966776,2.4832706,0.0337389,0.0001949,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,2.8543340229885055,1.9502041379310342,Included,Included
IM4,1.308028,2.0738654,0.0251725,0.0001691,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,2.383753333333333,1.5034804597701148,Included,Included
IM5,1.2053018,1.8385757,0.0118879,0.000117,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,2.11330540229885,1.3854043678160917,Included,Included
IM6,1.2090685,1.7832492,0.0059884,8.33e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,2.049711724137931,1.389733908045977,Included,Included
IM7,1.0389536,1.2360778,0.003442,6.32e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.4207790804597697,1.1941995402298848,Included,Included
IM8,1.1792206,1.2674635,0.0016973,4.44e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.4568545977011493,1.3554259770114943,Included,Included
IM9,1.7236005,1.6215143,0.0007373,2.93e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.8638095402298849,1.98115,Included,Included
IM10,2.5427601,3.9313047,0.0003663,2.07e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,4.518741034482758,2.9227127586206896,Included,Included
IM11,4.4391512,3.9524809,0.0001273,1.22e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,4.543081494252873,5.102472643678161,Included,Included
IM12,2.7267208,2.1801945,0.0001273,1.22e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,2.505970689655172,3.134161839080459,Included,Included
EM0,16.3387229,18.3149453,0.0224139,0.0001598,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,21.051661264367816,18.780141264367813,Included,Included
EM1,6.3952449,6.237237,0.0199938,0.0001511,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,7.169237931034482,7.350856206896551,Included,Included
EM2,3.269383,3.2413985,0.0153236,0.0001326,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,3.72574540229885,3.757911494252873,Included,Included
EM3,2.6935598,3.2751817,0.0085664,9.95e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,3.7645766666666662,3.0960457471264364,Included,Included
EM4,1.317657,1.8585117,0.0132846,0.0001236,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,2.136220344827586,1.514548275862069,Included,Included
EM5,1.0394207,1.2695787,0.0058995,8.27e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.4592858620689655,1.1947364367816091,Included,Included
EM6,1.1410553,1.5872058,0.0025464,5.44e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.8243744827586206,1.3115578160919539,Included,Included
EM7,0.8238909,1.2072462,0.0017447,4.5e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.3876393103448272,0.9470010344827585,Included,Excluded
EM8,0.8464262,0.9664611,0.00096,3.34e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.1108748275862068,0.9729036781609195,Included,Excluded
EM9,1.3196618,1.1302927,0.000371,2.08e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.2991870114942528,1.5168526436781606,Included,Included
EM10,1.3062713,2.7916908,0.000239,1.67e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,3.2088399999999995,1.5014612643678158,Included,Included
EM11,-1.0,-1.0,0.0,0.0,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,-1.1494252873563218,-1.1494252873563218,Excluded,Excluded
EM12,1.9902228,1.6107115,0.0001273,1.22e-05,0.6533943,pptt1jmatch_run_58_470_421,470.0,421.0,0.87,1.3315084015884437,1.851392528735632,2.287612413793103,Included,Included
IM0,4.0975341,5.1893641,0.13769,0.0003411,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,5.006139398032028,3.9528594443372564,Included,Included
IM1,2.0863131,2.6166526,0.1087911,0.0003082,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,2.524264518618561,2.012650106116149,Included,Included
IM2,1.3702417,1.8877453,0.0824625,0.0002723,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,1.8210932857418485,1.3218615666602354,Included,Included
IM3,0.9287274,1.3771646,0.0609957,0.0002369,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,1.3285400347289216,0.8959361373721783,Included,Excluded
IM4,0.7108219,1.1298234,0.0463091,0.000208,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,1.0899318927262205,0.6857243874204129,Included,Excluded
IM5,0.5256399,0.7930311,0.0275011,0.0001619,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.7650309666216477,0.5070807447424273,Excluded,Excluded
IM6,0.459691,0.6725131,0.0158522,0.0001236,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.6487681844491607,0.4434603511479838,Excluded,Excluded
IM7,0.3768072,0.4427301,0.0095541,9.63e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.42709830214161687,0.3635029905460158,Excluded,Excluded
IM8,0.4374854,0.467816,0.0045827,6.69e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.45129847578622423,0.42203878062897937,Excluded,Excluded
IM9,0.4104987,0.3853335,0.0031003,5.5e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.3717282461894656,0.39600491993054215,Excluded,Excluded
IM10,0.5061059,0.7792999,0.0018504,4.25e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.7517845842176346,0.4882364460737025,Excluded,Excluded
IM11,0.5008063,0.4442601,0.0011316,3.33e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.42857428130426395,0.48312396295581717,Excluded,Excluded
IM12,0.4552889,0.362667,0.000762,2.73e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.34986204900636697,0.43921367933629174,Excluded,Excluded
EM0,12.6490849,14.1971062,0.0288989,0.0001658,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,13.695838510515147,12.2024743391858,Included,Included
EM1,4.8515291,4.7369513,0.0263286,0.0001585,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,4.5697002701138345,4.6802325873046495,Included,Included
EM2,2.3244956,2.3086915,0.0214668,0.0001435,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,2.2271768280918387,2.242422921088173,Included,Included
EM3,1.5795843,1.9161893,0.0146866,0.0001191,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,1.8485329924754006,1.5238127532317192,Included,Included
EM4,0.9291285,1.3037109,0.018808,0.0001345,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,1.2576798186378546,0.8963230754389351,Included,Excluded
EM5,0.5268597,0.6449721,0.0116489,0.0001062,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.6221995948292496,0.5082574763650396,Excluded,Excluded
EM6,0.4633297,0.6386668,0.0062981,7.83e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.616116920702296,0.4469705768859734,Excluded,Excluded
EM7,0.2884732,0.4222849,0.0049714,6.96e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.40737497588269345,0.27828786417132934,Excluded,Excluded
EM8,0.5460221,0.6276287,0.0014825,3.81e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.6054685510322207,0.526743295388771,Excluded,Excluded
EM9,0.3898562,0.3332633,0.0012499,3.5e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.3214965271078526,0.3760912598880957,Excluded,Excluded
EM10,0.4335302,0.9270551,0.0007188,2.65e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.8943228825004824,0.41822322978969706,Excluded,Excluded
EM11,0.5949349,0.6700757,0.0003696,1.9e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.646416843526915,0.5739290951186572,Excluded,Excluded
EM12,0.3335577,0.2660626,0.000762,2.73e-05,0.7748175,pptt1jmatch_run_59_456_449,456.0,449.0,1.0366,1.3378634323566516,0.25666853173837545,0.3217805325101293,Excluded,Excluded
IM0,4.1691629,5.3038164,0.1351293,0.0003518,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,5.459971587399629,4.291911570928557,Included,Included
IM1,2.1292857,2.6898765,0.105858,0.0003166,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,2.7690719579987646,2.1919762198888204,Included,Included
IM2,1.4062793,1.9367878,0.0802034,0.0002795,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,1.9938107885526044,1.447683034795141,Included,Included
IM3,0.965025,1.4136522,0.0594035,0.0002432,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,1.4552730080296479,0.9934373069796171,Included,Excluded
IM4,0.7669693,1.2185572,0.0427757,0.0002082,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,1.2544340127650813,0.7895504426600781,Included,Excluded
IM5,0.5673785,0.863089,0.0253738,0.0001618,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.8885001029442042,0.5840832818612312,Excluded,Excluded
IM6,0.5392303,0.7881639,0.0135189,0.0001188,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.811369054972205,0.5551063413629813,Excluded,Excluded
IM7,0.5138297,0.604667,0.0069795,8.57e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.6224696314597488,0.5289578958204653,Excluded,Excluded
IM8,0.5533025,0.5914858,0.0036307,6.19e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.6089003500102943,0.5695928556722256,Excluded,Excluded
IM9,0.5520094,0.5230592,0.0022888,4.92e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.5384591311509161,0.5682616841671814,Excluded,Excluded
IM10,0.8161779,1.2624795,0.0011429,3.48e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,1.2996494749845582,0.8402078443483632,Included,Excluded
IM11,0.8776323,0.7886367,0.0006432,2.61e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.8118557751698579,0.9034715873996294,Excluded,Excluded
IM12,0.9048894,0.7149469,0.0003862,2.02e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.7359963969528516,0.931531192093885,Excluded,Excluded
EM0,12.5291262,14.021513,0.0292713,0.0001735,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,14.434334980440601,12.89800926497838,Included,Included
EM1,4.9532279,4.8323834,0.0256547,0.0001627,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,4.974658637018736,5.099061045913115,Included,Included
EM2,2.4024342,2.3848707,0.0207999,0.0001469,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,2.4550861642989497,2.473166769610871,Included,Included
EM3,1.3916798,1.6867013,0.0166278,0.0001316,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,1.7363612312126826,1.432653695696932,Included,Included
EM4,1.0150618,1.4198018,0.0174019,0.0001346,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,1.4616036648136708,1.0449472925674284,Included,Included
EM5,0.5182552,0.6330039,0.0118549,0.0001114,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.6516408276714021,0.5335136915791641,Excluded,Excluded
EM6,0.4449145,0.6188329,0.0065394,8.29e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.6370526044883673,0.45801369157916405,Excluded,Excluded
EM7,0.4292622,0.6248645,0.0033488,5.94e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.6432617871113856,0.44190055589870286,Excluded,Excluded
EM8,0.6091814,0.6918785,0.0013419,3.77e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.7122488161416511,0.6271169446160181,Excluded,Excluded
EM9,0.428667,0.3657472,0.0011459,3.48e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.37651554457484043,0.44128783199505867,Excluded,Excluded
EM10,0.6258104,1.3395595,0.0004997,2.3e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,1.3789988676137532,0.6442355363393041,Included,Excluded
EM11,0.8571073,0.9589844,0.000257,1.65e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.987218859378217,0.8823422894791023,Excluded,Excluded
EM12,0.660846,0.5271061,0.0003862,2.02e-05,0.726662,pptt1jmatch_run_60_461_449,461.0,449.0,0.9714,1.336797575764248,0.5426251801523574,0.6803026559604695,Excluded,Excluded
IM0,4.0259947,5.109359,0.1403744,0.0003724,0.6522374,pptt1jmatch_run_63_470_450,470.0,450.0,0.87,1.3338701521869185,5.87282643678161,4.627580114942528,Included,Included
IM1,2.0878174,2.625334,0.1083913,0.0003333,0.6522374,pptt1jmatch_run_63_470_450,470.0,450.0,0.87,1.3338701521869185,3.017625287356322,2.3997901149425287,Included,Included
IM2,1.4578559,1.9913181,0.0775878,0.0002868,0.6522374,pptt1jmatch_run_63_470_450,470.0,450.0,0.87,1.3338701521869185,2.288871379310345,1.6756964367816092,Included,Included
IM3,1.0429814,1.5354297,0.0546397,0.0002436,0.6522374,pptt1jmatch_run_63_470_450,470.0,450.0,0.87,1.3338701521869185,1.764861724137931,1.1988291954022987,Included,Included
IM4,0.8628482,1.3751954,0.0380887,0.0002052,0.6522374,pptt1jmatch_run_63_470_450,470.0,450.0,0.87,1.3338701521869185,1.580684367816092,0.991779540229885,Included,Excluded
IM5,0.6957099,1.0547096,0.0207075,0.0001527,0.6522374,pptt1jmatch_run_63_470_450,470.0,450.0,0.87,1.3338701521869185,1.2123098850574714,0.7996665517241379,Included,Excluded
IM6,0.6447593,0.9424808,0.011323,0.0001134,0.6522374,pptt1jmatch_run_63_470_450,470.0,450.0,0.87,1.3338701521869185,1.083311264367816,0.7411026436781609,Included,Excluded
